date,country_id,product,txn_amount_local,fee_bps,cost_bps,topup_fee_fixed,channel
2024-03-07,PER,QR,304.51,76,16,0,POS
2024-03-07,PER,Card,1298.9,101,32,0,App
2024-03-12,PER,P2P,978.9,19,14,0,Web
2024-03-14,PER,Card,631.35,108,29,0,App
2024-03-19,PER,P2P,371.44,29,12,0,App
2024-03-06,PER,Loan,81818.98,840,81,0,App
2024-03-20,PER,Card,1728.62,89,37,0,App
2024-03-24,PER,QR,304.8,64,17,0,App
2024-03-27,PER,P2P,631.94,23,6,0,App
2024-03-14,PER,QR,477.42,44,21,0,App
2024-03-24,PER,TopUp,7.88,0,0,1,POS
2024-03-15,PER,Loan,26367.2,776,129,0,App
2024-03-15,PER,Card,283.47,97,26,0,App
2024-03-09,PER,TopUp,33.95,0,0,2,App
2024-03-09,PER,TopUp,28.68,0,0,2,App
2024-03-08,PER,TopUp,12.28,0,0,2,App
2024-03-23,PER,Card,994.45,94,32,0,App
2024-03-18,PER,P2P,570.28,26,9,0,App
2024-03-22,PER,Card,1846.92,102,33,0,App
2024-03-19,PER,Card,1211.48,113,28,0,App
2024-03-26,PER,Loan,58065.38,923,91,0,App
2024-03-10,PER,P2P,779.21,23,11,0,App
2024-03-03,PER,P2P,529.56,13,7,0,Web
2024-03-14,PER,P2P,866.36,14,8,0,App
2024-03-24,PER,Card,1446.74,113,26,0,App
2024-03-01,PER,Card,464.57,125,38,0,App
2024-03-20,PER,Card,638.18,108,21,0,App
2024-03-14,PER,P2P,790.32,14,5,0,App
2024-03-08,PER,Card,1071.7,124,31,0,Web
2024-03-08,PER,P2P,955.63,24,8,0,App
2024-03-24,PER,P2P,528.09,10,9,0,Web
2024-03-01,PER,TopUp,16.74,0,0,2,App
2024-03-11,PER,P2P,535.3,29,12,0,App
2024-03-11,PER,TopUp,35.14,0,0,2,App
2024-03-05,PER,Card,561.55,110,39,0,App
2024-03-01,PER,Loan,89186.37,952,147,0,App
2024-03-05,PER,Card,1443.25,134,34,0,QR
2024-03-02,PER,Card,614.52,91,33,0,App
2024-03-08,PER,P2P,309.03,27,10,0,App
2024-03-04,PER,QR,329.75,63,16,0,POS
2024-03-19,PER,Card,1227.9,138,31,0,App
2024-03-10,PER,Card,1008.67,92,27,0,App
2024-03-09,PER,Card,788.1,142,25,0,App
2024-03-11,PER,QR,460.14,62,20,0,App
2024-03-16,PER,Card,674.2,147,35,0,QR
2024-03-09,PER,P2P,215.69,15,5,0,App
2024-03-28,PER,Card,248.52,96,25,0,App
2024-03-22,PER,Card,568.24,135,20,0,App
2024-03-12,PER,Card,1745.18,121,24,0,App
2024-03-25,PER,QR,476.8,67,30,0,App
2024-03-20,PER,Card,407.39,128,25,0,App
2024-03-11,PER,TopUp,33.99,0,0,1,Web
2024-03-05,PER,TopUp,7.78,0,0,1,App
2024-03-12,PER,Card,883.94,108,24,0,App
2024-03-04,PER,P2P,306.54,25,14,0,QR
2024-03-09,PER,P2P,805.83,24,5,0,App
2024-03-06,PER,TopUp,11.64,0,0,1,App
2024-03-10,PER,P2P,257.08,10,7,0,App
2024-03-24,PER,P2P,383.86,10,8,0,Referral
2024-03-15,PER,Card,1566.89,100,37,0,App
2024-03-03,PER,Loan,49264.64,549,114,0,Web
2024-03-07,PER,P2P,158.47,13,7,0,App
2024-03-09,PER,Card,1943.34,110,28,0,App
2024-03-09,PER,P2P,447.21,28,9,0,App
2024-03-08,PER,Card,1094.66,150,36,0,App
2024-03-27,PER,P2P,280.18,30,6,0,App
2024-03-27,PER,TopUp,25.8,0,0,1,Web
2024-03-18,PER,Card,1187.75,132,39,0,App
2024-03-23,PER,Card,1371.79,130,31,0,App
2024-03-11,PER,TopUp,34.88,0,0,1,App
2024-03-11,PER,P2P,906.25,28,5,0,App
2024-03-23,PER,Card,1256.83,122,37,0,App
2024-03-17,PER,P2P,956.07,11,8,0,QR
2024-03-12,PER,TopUp,45.99,0,0,1,App
2024-03-12,PER,Card,1715.78,142,39,0,App
2024-03-22,PER,TopUp,24.27,0,0,1,Web
2024-03-04,PER,Card,1426.69,91,31,0,App
2024-03-19,PER,Card,1927.9,148,30,0,Web
2024-03-20,PER,QR,254.86,65,16,0,App
2024-03-13,PER,QR,59.68,45,15,0,App
2024-03-13,PER,Card,1480.78,98,40,0,App
2024-03-01,PER,QR,246.23,50,24,0,Web
2024-03-09,PER,Card,1072.47,84,35,0,App
2024-03-18,PER,Card,1120.42,101,40,0,App
2024-03-21,PER,Card,796.62,113,40,0,QR
2024-03-10,PER,P2P,216.14,23,15,0,App
2024-03-23,PER,Card,629.0,124,32,0,App
2024-03-03,PER,QR,374.73,43,20,0,Web
2024-03-02,PER,QR,326.4,54,29,0,QR
2024-03-15,PER,TopUp,43.55,0,0,1,App
2024-03-19,PER,Card,1068.51,109,20,0,App
2024-03-24,PER,P2P,599.22,29,10,0,App
2024-03-13,PER,Card,600.4,131,35,0,QR
2024-03-02,PER,TopUp,18.23,0,0,2,App
2024-03-23,PER,P2P,662.38,24,14,0,QR
2024-03-10,PER,Card,1874.66,107,23,0,App
2024-03-28,PER,Card,1003.28,103,28,0,QR
2024-03-13,PER,QR,351.29,65,22,0,QR
2024-03-09,PER,Card,1718.87,109,20,0,App
2024-03-02,PER,Card,1602.98,136,37,0,App
2024-03-01,PER,Loan,97252.32,661,143,0,POS
2024-03-22,PER,Loan,88155.01,597,100,0,QR
2024-03-01,PER,P2P,499.2,16,14,0,App
2024-03-23,PER,QR,425.84,48,25,0,App
2024-03-11,PER,QR,289.01,81,30,0,Web
2024-03-03,PER,Card,746.39,141,40,0,App
2024-03-08,PER,TopUp,41.95,0,0,1,App
2024-03-24,PER,Card,264.87,116,39,0,App
2024-03-06,PER,Card,1986.92,89,37,0,QR
2024-03-05,PER,Loan,51781.9,800,133,0,Web
2024-03-07,PER,P2P,183.18,20,10,0,Web
2024-03-10,PER,TopUp,33.33,0,0,1,App
2024-03-12,PER,P2P,786.05,17,5,0,App
2024-03-06,PER,Card,616.01,102,20,0,App
2024-03-07,PER,Card,1701.39,89,22,0,App
2024-03-02,PER,Card,750.65,104,37,0,App
2024-03-27,PER,QR,203.67,70,21,0,Web
2024-03-06,PER,QR,314.99,59,23,0,Web
2024-03-26,PER,Card,431.99,108,34,0,App
2024-03-03,PER,QR,459.5,42,18,0,Web
2024-03-17,PER,Card,461.79,119,37,0,App
2024-03-24,PER,P2P,635.75,22,10,0,App
2024-03-23,PER,Card,1470.18,88,37,0,Web
2024-03-04,PER,TopUp,26.2,0,0,1,App
2024-03-11,PER,P2P,229.5,11,15,0,App
2024-03-10,PER,Card,1681.1,142,24,0,App
2024-03-11,PER,TopUp,29.54,0,0,1,Web
2024-03-24,PER,P2P,237.32,17,7,0,Web
2024-03-16,PER,QR,147.13,40,22,0,App
2024-03-26,PER,QR,114.38,83,22,0,POS
2024-03-03,PER,Card,1289.66,136,28,0,QR
2024-03-09,PER,P2P,224.52,10,12,0,Web
2024-03-06,PER,TopUp,23.29,0,0,2,App
2024-03-06,PER,P2P,502.13,13,12,0,App
2024-03-03,PER,TopUp,6.78,0,0,1,App
2024-03-02,PER,Card,1629.97,145,37,0,App
2024-03-09,PER,QR,235.08,61,21,0,App
2024-03-17,PER,Card,644.7,85,27,0,Web
2024-03-06,PER,Card,1066.64,131,23,0,Web
2024-03-17,PER,TopUp,20.74,0,0,2,Web
2024-03-03,PER,TopUp,15.63,0,0,1,API
2024-03-28,PER,TopUp,9.02,0,0,1,App
2024-03-03,PER,P2P,541.46,22,11,0,App
2024-03-14,PER,Card,519.53,150,26,0,App
2024-03-13,PER,QR,384.55,73,23,0,Web
2024-03-01,PER,Loan,24419.42,985,135,0,App
2024-03-04,PER,P2P,391.75,22,9,0,App
2024-03-11,PER,TopUp,18.56,0,0,2,App
2024-03-18,PER,QR,294.7,82,17,0,Web
2024-03-21,PER,Card,444.43,82,32,0,App
2024-03-04,PER,Card,787.48,87,30,0,Web
2024-03-07,PER,P2P,895.98,25,12,0,App
2024-03-20,PER,Card,255.68,147,30,0,App
2024-03-07,PER,QR,417.11,51,29,0,App
2024-03-17,PER,TopUp,46.0,0,0,2,Web
2024-03-11,PER,TopUp,8.78,0,0,1,App
2024-03-16,PER,Card,1976.95,145,20,0,App
2024-03-21,PER,P2P,706.65,27,9,0,POS
2024-03-03,PER,P2P,353.58,26,6,0,App
2024-03-21,PER,QR,466.22,51,26,0,App
2024-03-22,PER,Card,1730.76,147,23,0,App
2024-03-09,PER,Card,665.75,119,24,0,App
2024-03-12,PER,QR,403.77,83,25,0,App
2024-03-06,PER,QR,117.77,47,28,0,App
2024-03-11,PER,P2P,577.25,17,15,0,App
2024-03-24,PER,QR,308.25,85,29,0,App
2024-03-07,PER,Card,1510.76,139,28,0,App
2024-03-21,PER,Card,1846.15,108,40,0,App
2024-03-02,PER,TopUp,49.69,0,0,2,App
2024-03-13,PER,Card,1585.95,131,23,0,App
2024-03-03,PER,P2P,631.53,22,14,0,API
2024-03-24,PER,Card,703.72,103,21,0,App
2024-03-03,PER,Loan,92066.17,674,129,0,Web
2024-03-26,PER,P2P,201.81,20,14,0,App
2024-03-05,PER,Card,446.91,136,21,0,App
2024-03-25,PER,P2P,169.53,12,9,0,App
2024-03-12,PER,Card,1933.42,121,27,0,App
2024-03-14,PER,Card,648.22,98,29,0,App
2024-03-22,PER,Card,1205.92,126,33,0,App
2024-03-11,PER,QR,240.45,81,25,0,App
2024-03-05,PER,Card,1724.23,105,37,0,App
2024-03-03,PER,Card,980.84,124,23,0,App
2024-03-08,PER,QR,114.1,51,17,0,App
2024-03-13,PER,Loan,38609.19,937,143,0,QR
2024-03-08,PER,Card,684.92,142,30,0,App
2024-03-15,PER,TopUp,6.18,0,0,1,App
2024-03-04,PER,Card,1806.82,114,31,0,Web
2024-03-21,PER,P2P,999.76,28,11,0,App
2024-03-21,PER,P2P,442.52,28,11,0,App
2024-03-25,PER,P2P,852.21,16,10,0,App
2024-03-22,PER,Card,395.39,91,32,0,App
2024-03-22,PER,TopUp,39.83,0,0,2,App
2024-03-24,PER,P2P,677.43,25,9,0,App
2024-03-07,PER,P2P,196.92,24,11,0,API
2024-03-03,PER,Card,1451.83,120,30,0,App
2024-03-02,PER,P2P,776.27,10,12,0,App
2024-03-08,PER,Card,1610.9,112,35,0,App
2024-03-01,PER,Card,1004.67,130,27,0,App
2024-03-18,PER,QR,78.39,44,27,0,QR
2024-03-07,PER,Card,1992.46,130,35,0,App
2024-03-25,PER,P2P,153.22,11,14,0,App
2024-03-11,PER,TopUp,44.08,0,0,1,App
2024-03-10,PER,Loan,15603.26,1000,112,0,QR
2024-03-07,PER,QR,397.55,86,21,0,App
2024-03-28,PER,Card,647.36,109,37,0,Web
2024-03-14,PER,Card,622.86,114,24,0,App
2024-03-14,PER,Card,1081.69,84,35,0,Web
2024-03-05,PER,Card,1468.44,108,20,0,App
2024-03-20,PER,QR,386.15,49,29,0,App
2024-03-14,PER,P2P,992.21,19,15,0,POS
2024-03-22,PER,QR,368.53,73,22,0,App
2024-03-25,PER,TopUp,27.13,0,0,1,App
2024-03-13,PER,P2P,176.28,23,7,0,App
2024-03-17,PER,Card,793.64,104,39,0,App
2024-03-10,PER,Card,334.96,86,36,0,App
2024-03-14,PER,QR,321.97,86,18,0,App
2024-03-27,PER,P2P,212.04,11,10,0,Web
2024-03-19,PER,TopUp,27.18,0,0,2,App
2024-03-24,PER,Loan,77509.94,762,135,0,QR
2024-03-20,PER,QR,476.46,79,26,0,App
2024-03-09,PER,QR,472.34,55,22,0,App
2024-03-08,PER,Card,739.62,101,22,0,App
2024-03-06,PER,TopUp,33.52,0,0,2,App
2024-03-08,PER,QR,224.4,73,19,0,Web
2024-03-12,PER,QR,340.44,72,29,0,API
2024-03-23,PER,Card,558.35,149,26,0,QR
2024-03-03,PER,Card,1727.5,140,24,0,Web
2024-03-19,PER,Card,566.1,137,30,0,App
2024-03-23,PER,P2P,965.51,27,14,0,App
2024-03-21,PER,TopUp,41.07,0,0,2,Web
2024-03-22,PER,Card,884.38,84,21,0,App
2024-03-04,PER,QR,492.18,45,27,0,App
2024-03-12,PER,Card,238.06,111,24,0,App
2024-03-15,PER,QR,341.77,75,15,0,App
2024-03-01,PER,Card,574.73,92,24,0,App
2024-03-10,PER,QR,234.34,89,19,0,Web
2024-03-28,PER,Card,966.23,107,35,0,App
2024-03-05,PER,Card,1997.38,105,32,0,App
2024-03-09,PER,Card,1108.47,85,31,0,App
2024-03-11,PER,Card,543.8,83,21,0,App
2024-03-07,PER,QR,431.66,67,22,0,App
2024-03-16,PER,Card,317.66,138,36,0,App
2024-03-08,PER,Card,622.48,130,29,0,App
2024-03-15,PER,P2P,586.97,21,7,0,App
2024-03-03,PER,Card,1588.29,94,23,0,App
2024-03-26,PER,Card,1181.55,88,24,0,App
2024-03-13,PER,Card,554.57,108,24,0,App
2024-03-23,PER,Card,1534.53,128,28,0,QR
2024-03-17,PER,Card,1587.11,119,35,0,App
2024-03-18,PER,Card,1728.41,97,35,0,App
2024-03-13,PER,Card,402.5,94,31,0,App
2024-03-21,PER,QR,342.78,40,30,0,Web
2024-03-09,PER,Loan,60370.66,713,116,0,App
2024-03-15,PER,P2P,792.17,19,7,0,App
2024-03-13,PER,Card,1129.56,121,32,0,App
2024-03-06,PER,Loan,26951.36,666,109,0,App
2024-03-26,PER,TopUp,15.77,0,0,1,App
2024-03-22,PER,P2P,384.62,17,14,0,App
2024-03-27,PER,TopUp,47.21,0,0,2,App
2024-03-12,PER,Card,1182.65,127,38,0,App
2024-03-19,PER,Card,1758.79,114,33,0,App
2024-03-01,PER,QR,236.45,68,21,0,App
2024-03-14,PER,Card,1386.28,116,28,0,App
2024-03-16,PER,Card,258.16,127,40,0,QR
2024-03-08,PER,Card,1346.0,147,36,0,POS
2024-03-12,PER,P2P,977.9,29,11,0,App
2024-03-25,PER,TopUp,37.59,0,0,2,App
2024-03-16,PER,P2P,395.48,22,12,0,Web
2024-03-15,PER,QR,424.98,59,24,0,Web
2024-03-01,PER,TopUp,16.29,0,0,2,App
2024-03-27,PER,P2P,702.36,20,9,0,App
2024-03-02,PER,Card,1547.74,108,26,0,Web
2024-03-06,PER,Card,581.3,120,29,0,App
2024-03-18,PER,Card,1026.35,128,37,0,App
2024-03-20,PER,Loan,56070.47,812,145,0,App
2024-03-23,PER,TopUp,11.83,0,0,2,App
2024-03-21,PER,P2P,997.5,18,12,0,QR
2024-03-27,PER,Card,1516.11,116,30,0,App
2024-03-05,PER,Card,1629.22,150,38,0,App
2024-03-22,PER,Card,1661.03,113,30,0,QR
2024-03-18,PER,Card,1291.48,107,20,0,App
2024-03-14,PER,QR,263.91,68,23,0,Web
2024-03-15,PER,P2P,965.46,24,10,0,App
2024-03-06,PER,TopUp,44.56,0,0,2,App
2024-03-18,PER,TopUp,44.39,0,0,2,App
2024-03-24,PER,QR,145.55,43,29,0,App
2024-03-20,PER,QR,89.43,48,22,0,QR
2024-03-11,PER,Card,690.68,80,23,0,App
2024-03-13,PER,QR,318.37,62,17,0,Web
2024-03-09,PER,Card,1916.26,121,38,0,Web
2024-03-14,PER,P2P,717.46,18,13,0,App
2024-03-12,PER,TopUp,5.85,0,0,1,App
2024-03-05,PER,Card,241.18,102,33,0,QR
2024-03-28,PER,TopUp,9.06,0,0,1,App
2024-03-09,PER,P2P,693.86,11,8,0,App
2024-03-17,PER,Card,511.95,150,39,0,App
2024-03-17,PER,P2P,252.53,28,13,0,POS
2024-03-08,PER,Card,1035.15,136,30,0,App
2024-03-19,PER,P2P,779.49,14,7,0,API
2024-03-11,PER,Loan,37935.81,976,82,0,App
2024-03-15,PER,TopUp,9.7,0,0,1,App
2024-03-06,PER,Card,946.71,115,31,0,App
2024-03-13,PER,P2P,892.09,22,11,0,Referral
2024-03-18,PER,Loan,89959.2,718,121,0,App
2024-03-24,PER,QR,124.06,52,29,0,App
2024-03-25,PER,Card,1318.45,127,37,0,QR
2024-03-12,PER,Card,1359.82,143,31,0,POS
2024-03-24,PER,Card,325.11,145,28,0,QR
2024-03-08,PER,P2P,682.43,19,9,0,App
2024-03-22,PER,Card,210.31,81,28,0,App
2024-03-23,PER,QR,93.21,63,30,0,App
2024-03-19,PER,Loan,43342.3,826,120,0,App
2024-03-13,PER,QR,332.68,85,22,0,App
2024-03-02,PER,TopUp,35.07,0,0,1,App
2024-03-07,PER,QR,485.94,72,18,0,App
2024-03-18,PER,P2P,833.23,25,11,0,Web
2024-03-05,PER,Card,519.8,119,25,0,App
2024-03-03,PER,QR,218.74,52,25,0,App
2024-03-16,PER,P2P,203.63,16,6,0,App
2024-03-08,PER,QR,439.78,49,16,0,App
2024-03-12,PER,Card,1110.48,124,36,0,App
2024-03-14,PER,Card,209.25,113,27,0,Web
2024-03-21,PER,QR,179.31,89,26,0,POS
2024-03-15,PER,TopUp,17.97,0,0,1,App
2024-03-22,PER,P2P,256.15,29,6,0,Referral
2024-03-10,PER,Card,595.99,118,26,0,App
2024-03-19,PER,Card,1333.22,103,31,0,App
2024-03-19,PER,Card,951.2,126,29,0,App
2024-03-24,PER,Card,783.61,114,34,0,QR
2024-03-13,PER,P2P,942.37,26,10,0,App
2024-03-22,PER,Card,1714.91,98,26,0,App
2024-03-24,PER,Card,632.81,115,39,0,App
2024-03-13,PER,Card,1511.05,95,36,0,App
2024-03-23,PER,P2P,535.16,21,13,0,App
2024-03-19,PER,P2P,686.38,24,15,0,Web
2024-03-11,PER,P2P,436.3,29,6,0,App
2024-03-15,PER,TopUp,45.52,0,0,2,App
2024-03-01,PER,Card,999.4,81,23,0,App
2024-03-01,PER,P2P,615.99,17,14,0,App
2024-03-19,PER,Card,1793.91,144,38,0,App
2024-03-02,PER,QR,237.37,76,17,0,App
2024-03-02,PER,TopUp,17.31,0,0,2,Web
2024-03-06,PER,P2P,470.08,16,6,0,App
2024-03-02,PER,Card,1835.18,85,28,0,Web
2024-03-13,PER,TopUp,23.25,0,0,2,App
2024-03-04,PER,TopUp,40.04,0,0,1,App
2024-03-07,PER,P2P,624.93,17,13,0,App
2024-03-02,PER,P2P,160.9,24,7,0,App
2024-03-21,PER,TopUp,19.44,0,0,2,App
2024-03-20,PER,Card,249.4,118,31,0,App
2024-03-27,PER,QR,265.58,78,24,0,App
2024-03-04,PER,TopUp,38.99,0,0,1,Web
2024-03-03,PER,TopUp,7.31,0,0,1,QR
2024-03-21,PER,Loan,23833.61,705,110,0,Web
2024-03-25,PER,QR,141.29,60,15,0,App
2024-03-19,PER,Card,1183.86,144,37,0,Web
2024-03-07,PER,P2P,973.06,24,13,0,QR
2024-03-03,PER,QR,186.33,66,19,0,App
2024-03-17,PER,Card,734.62,106,37,0,App
2024-03-04,PER,Card,505.6,120,29,0,App
2024-03-08,PER,Card,1822.04,135,33,0,App
2024-03-02,PER,TopUp,27.77,0,0,1,App
2024-03-06,PER,TopUp,26.08,0,0,2,App
2024-03-28,PER,QR,329.78,79,25,0,Web
2024-03-10,PER,QR,263.03,84,30,0,App
2024-03-24,PER,TopUp,26.0,0,0,2,QR
2024-03-12,PER,TopUp,27.43,0,0,1,App
2024-03-10,PER,Card,396.23,113,37,0,App
2024-03-15,PER,TopUp,43.85,0,0,2,Web
2024-03-15,PER,Card,342.43,131,33,0,App
2024-03-01,PER,P2P,105.68,22,14,0,Web
2024-03-01,PER,QR,57.08,53,30,0,App
2024-03-06,PER,Card,955.15,82,33,0,App
2024-03-07,PER,TopUp,45.37,0,0,2,App
2024-03-09,PER,QR,342.77,69,29,0,App
2024-03-21,PER,Card,1369.73,149,20,0,App
2024-03-07,PER,Card,1615.9,138,37,0,QR
2024-03-10,PER,Card,606.99,142,35,0,App
2024-03-17,PER,Card,940.05,84,27,0,App
2024-03-25,PER,Card,525.38,144,35,0,API
2024-03-25,PER,QR,223.88,55,24,0,App
2024-03-12,PER,QR,475.86,85,19,0,QR
2024-03-11,PER,QR,259.57,66,28,0,Web
2024-03-06,PER,P2P,655.8,30,13,0,App
2024-03-07,PER,TopUp,14.54,0,0,1,App
2024-03-08,PER,Loan,15139.95,932,92,0,App
2024-03-19,PER,QR,239.16,72,26,0,Web
2024-03-23,PER,P2P,132.08,11,9,0,Web
2024-03-27,PER,Card,859.95,150,33,0,App
2024-03-03,PER,P2P,292.38,16,14,0,POS
2024-03-11,PER,Card,942.01,110,38,0,Web
2024-03-11,PER,TopUp,24.22,0,0,1,QR
2024-03-13,PER,Card,1776.2,105,32,0,App
2024-03-07,PER,QR,303.89,82,30,0,QR
2024-03-10,PER,TopUp,39.57,0,0,1,Web
2024-03-15,PER,TopUp,41.4,0,0,1,App
2024-03-16,PER,Card,879.25,127,36,0,App
2024-03-04,PER,Loan,41238.09,685,142,0,QR
2024-03-12,PER,Card,1479.02,114,33,0,App
2024-03-26,PER,Card,807.56,105,30,0,Web
2024-03-09,PER,Card,1337.38,141,35,0,Web
2024-03-28,PER,Card,1812.04,134,24,0,App
2024-03-08,PER,Loan,14022.78,519,103,0,App
2024-03-08,PER,P2P,610.17,22,5,0,App
2024-03-16,PER,QR,212.99,50,25,0,App
2024-03-16,PER,TopUp,22.02,0,0,1,App
2024-03-13,PER,Loan,82424.13,879,134,0,App
2024-03-21,PER,TopUp,37.31,0,0,2,App
2024-03-02,PER,QR,331.45,41,23,0,App
2024-03-19,PER,QR,301.97,62,19,0,Web
2024-03-15,PER,Card,1527.11,145,20,0,Web
2024-03-22,PER,Card,896.91,84,28,0,App
2024-03-13,PER,QR,266.39,88,19,0,App
2024-03-09,PER,Card,814.91,115,26,0,App
2024-03-21,PER,TopUp,45.05,0,0,1,App
2024-03-16,PER,Card,1751.47,93,35,0,App
2024-03-06,PER,Card,1454.34,110,27,0,Web
2024-03-07,PER,Card,1116.49,127,38,0,API
2024-03-12,PER,Card,1166.2,97,34,0,Web
2024-03-21,PER,TopUp,38.66,0,0,2,App
2024-03-19,PER,TopUp,44.4,0,0,1,App
2024-03-06,PER,QR,384.81,50,15,0,QR
2024-03-13,PER,P2P,682.1,27,7,0,App
2024-03-16,PER,Card,897.28,150,30,0,App
2024-03-22,PER,Loan,25723.61,807,126,0,App
2024-03-24,PER,Card,872.12,149,35,0,App
2024-03-04,PER,Card,1904.63,117,40,0,Web
2024-03-01,PER,QR,61.24,79,25,0,App
2024-03-16,PER,Card,1941.98,149,36,0,QR
2024-03-17,PER,QR,339.0,74,18,0,Web
2024-03-03,PER,Card,516.08,146,30,0,POS
2024-03-18,PER,TopUp,17.29,0,0,1,App
2024-03-07,PER,Loan,89235.9,504,144,0,App
2024-03-16,PER,Card,644.4,119,31,0,QR
2024-03-17,PER,P2P,544.92,18,10,0,App
2024-03-07,PER,Card,875.43,117,24,0,App
2024-03-03,PER,QR,474.07,67,26,0,App
2024-03-06,PER,Card,1264.5,124,28,0,App
2024-03-27,PER,P2P,128.83,21,14,0,App
2024-03-05,PER,QR,81.79,44,22,0,App
2024-03-22,PER,QR,331.96,77,21,0,QR
2024-03-16,PER,Loan,70921.28,907,114,0,App
2024-03-11,PER,Card,431.16,95,32,0,Web
2024-03-04,PER,Card,1710.68,138,30,0,QR
2024-03-28,PER,Card,825.28,130,34,0,App
2024-03-09,PER,Card,282.22,114,22,0,Web
2024-03-04,PER,Card,294.54,80,25,0,App
2024-03-27,PER,TopUp,9.52,0,0,1,Web
2024-03-17,PER,Card,1404.49,81,23,0,App
2024-03-02,PER,Card,1678.49,108,20,0,Web
2024-03-17,PER,TopUp,24.02,0,0,1,Web
2024-03-02,PER,QR,444.2,56,27,0,App
2024-03-27,PER,P2P,282.51,29,8,0,App
2024-03-06,PER,Card,365.96,95,29,0,App
2024-03-21,PER,Card,1668.43,111,34,0,Web
2024-03-25,PER,Card,1646.35,89,32,0,App
2024-03-22,PER,TopUp,25.23,0,0,1,App
2024-03-11,PER,TopUp,48.53,0,0,2,App
2024-03-10,PER,Card,1117.21,94,29,0,App
2024-03-03,PER,TopUp,28.64,0,0,1,Web
2024-03-16,PER,TopUp,35.17,0,0,2,QR
2024-03-17,PER,TopUp,44.54,0,0,1,Web
2024-03-02,PER,QR,83.88,88,15,0,App
2024-03-12,PER,P2P,868.36,17,13,0,App
2024-03-11,PER,Card,1880.93,129,30,0,App
2024-03-26,PER,Card,1865.95,115,40,0,App
2024-03-24,PER,Card,1043.62,139,40,0,App
2024-03-18,PER,QR,451.5,68,19,0,App
2024-03-17,PER,QR,117.28,41,29,0,Web
2024-03-22,PER,Card,1999.39,149,40,0,App
2024-03-10,PER,Card,884.41,86,31,0,App
2024-03-10,PER,Card,1951.32,133,21,0,App
2024-03-10,PER,Card,436.55,127,39,0,App
2024-03-15,PER,QR,215.66,66,29,0,QR
2024-03-25,PER,QR,244.72,70,27,0,App
2024-03-10,PER,Card,1567.96,133,24,0,QR
2024-03-06,PER,Card,671.96,137,39,0,App
2024-03-19,PER,TopUp,18.85,0,0,2,App
2024-03-25,PER,Card,210.28,147,26,0,App
2024-03-23,PER,Card,904.42,102,33,0,Web
2024-03-05,PER,QR,313.65,65,25,0,App
2024-03-10,PER,Card,731.98,98,20,0,App
2024-03-18,PER,Card,1601.94,92,23,0,App
2024-03-24,PER,P2P,889.75,16,6,0,App
2024-03-01,PER,Card,731.38,103,39,0,App
2024-03-26,PER,QR,345.69,87,23,0,App
2024-03-20,PER,P2P,515.36,10,7,0,Web
2024-03-06,PER,P2P,186.39,23,15,0,App
2024-03-06,PER,QR,107.82,70,16,0,Web
2024-03-04,PER,Loan,70617.03,964,106,0,App
2024-03-16,PER,P2P,204.51,10,14,0,App
2024-03-09,PER,QR,236.76,55,16,0,App
2024-03-08,PER,P2P,902.28,18,11,0,App
2024-03-05,PER,QR,231.85,90,21,0,App
2024-03-27,PER,Card,285.79,130,29,0,App
2024-03-04,PER,Card,1514.26,112,29,0,App
2024-03-13,PER,Loan,79736.7,602,127,0,App
2024-03-05,PER,QR,382.25,64,26,0,App
2024-03-01,PER,P2P,639.48,18,10,0,App
2024-03-07,PER,QR,439.68,46,18,0,App
2024-03-24,PER,P2P,680.71,15,14,0,Web
2024-03-05,PER,QR,486.37,51,29,0,Referral
2024-03-13,PER,P2P,586.82,18,9,0,App
2024-03-20,PER,QR,482.06,88,26,0,App
2024-03-28,PER,Card,882.29,86,36,0,App
2024-03-07,PER,Card,1041.47,112,28,0,App
2024-03-23,PER,QR,393.7,63,23,0,App
2024-03-07,PER,TopUp,29.4,0,0,1,App
2024-03-28,PER,Card,1266.4,150,32,0,Web
2024-03-18,PER,QR,414.37,47,20,0,Web
2024-03-25,PER,TopUp,32.22,0,0,1,App
2024-03-28,PER,P2P,190.7,15,15,0,Web
2024-03-04,PER,QR,401.43,58,23,0,App
2024-03-04,PER,TopUp,43.38,0,0,2,App
2024-03-03,PER,Card,882.93,114,34,0,Web
2024-03-12,PER,Card,1414.86,139,30,0,App
2024-03-01,PER,Card,746.74,125,30,0,Web
2024-03-10,PER,TopUp,24.78,0,0,1,QR
2024-03-13,PER,QR,295.96,71,26,0,App
2024-03-17,PER,Card,593.32,127,25,0,App
2024-03-22,PER,Card,434.86,124,22,0,App
2024-03-07,PER,Loan,28096.71,565,98,0,App
2024-03-21,PER,P2P,336.09,26,7,0,App
2024-03-20,PER,QR,322.49,90,24,0,App
2024-03-17,PER,QR,483.16,84,26,0,App
2024-03-18,PER,Card,860.18,89,37,0,App
2024-03-22,PER,P2P,553.29,14,12,0,App
2024-03-08,PER,P2P,124.5,14,6,0,Web
2024-03-26,PER,Card,1094.2,118,28,0,App
2024-03-19,PER,P2P,823.08,27,12,0,App
2024-03-24,PER,P2P,141.62,14,9,0,App
2024-03-17,PER,Card,1004.33,149,37,0,App
2024-03-06,PER,TopUp,45.43,0,0,2,App
2024-03-09,PER,TopUp,23.12,0,0,1,App
